IDENT LAT_DEG LON_DEG LAT_RAD LON_RAD UNIT_X UNIT_Y UNIT_Z
12WA 47.5207250000 -117.4627047200 0.82939311418478234 -2.050110945661884 -0.31143969556509227 -0.59922208992313386 0.73752166271539055
WT24 47.5227777700 -117.5380555500 0.82942894178006843 -2.0514260657394945 -0.31221525817700235 -0.59878856093590371 0.73754585745821755
11WA 47.5238888800 -117.4694444400 0.82944833430792042 -2.0502285759665466 -0.31149139368885803 -0.59914931565812279 0.73755895303641728
7Y4 47.5240312500 -95.3637125000 0.82945081913317642 -1.664410770050273 -0.063123753417232129 -0.67232410886609828 0.73756063099376934
86MN 47.5265805500 -95.4017888800 0.82949531281179745 -1.6650753282485133 -0.063567448528531023 -0.67224933928692532 0.73759067599574824
44ND 47.5277836100 -102.2412858300 0.82951631016989658 -1.7844470692061234 -0.14316892342905249 -0.65988009390896907 0.73760485425928179
KBFI 47.5299722200 -122.3019444400 0.82955450862043856 -2.1345716120691725 -0.36081644464658769 -0.57071229400383705 0.73763064656064403
MN16 47.5313888800 -92.5480555500 0.82957923400181999 -1.6152682856661116 -0.030016956124019945 -0.67451863030439874 0.73764734102233864
9WA0 47.5367652700 -122.3131800000 0.82967306970919119 -2.1347677095844779 -0.36088160202458713 -0.5705676127884971 0.73771069434908099
WA71 47.5372666600 -122.0606166600 0.82968182061552775 -2.1303596477316438 -0.35835957992980416 -0.57214738162626133 0.7377166022062589
S04 47.5388258300 -113.7203683300 0.82970903326562617 -1.9847948539391855 -0.27157083692940348 -0.61805856472885967 0.73773497347947747
MT17 47.5450500000 -111.4510750000 0.82981766552532998 -1.9451882136371392 -0.24685572651982282 -0.62825246062772988 0.73780830572688272
S83 47.5472611100 -116.1890638800 0.82985625667495377 -2.0278817195160177 -0.29789282321779015 -0.60568996280767673 0.73783435460092905
ID43 47.5512950000 -116.7635158300 0.82992666133711712 -2.0379077974380198 -0.30392705099125533 -0.60262649025249337 0.73788187463964749
D14 47.5518577700 -96.2921552700 0.82993648352654847 -1.6806151533031093 -0.073970319195968387 -0.67085687571967278 0.73788850389315996
WA65 47.5539027700 -122.6824333300 0.82997217550975178 -2.1412123959669311 -0.36443204618193986 -0.56804426691602572 0.7379125927503063
9S7 47.5553888800 -109.3867097200 0.82999811302229864 -1.9091582425372846 -0.22402029705862717 -0.63661140228000246 0.73793009763313855
9Y0 47.5582444400 -93.8700638800 0.83004795194628689 -1.6383416837634033 -0.045547681249137877 -0.67330152174241209 0.73796373186775188
1WA6 47.5595461100 -121.8637258300 0.83007067037356119 -2.1269232544811598 -0.35623988346918106 -0.57313178939520115 0.73797906298926874
92WA 47.5595972200 -122.0793305500 0.83007156241134195 -2.130686266728 -0.35839370847851015 -0.57178664188032935 0.73797966495712919
2ND2 47.5669433300 -100.7212477700 0.83019977621805563 -1.7579174003034965 -0.1255203839160976 -0.662950183956735 0.73806618051045159
7S0 47.5671666600 -114.1010833300 0.83020367406187412 -1.9914395842009156 -0.27552259847908273 -0.61590724034427935 0.73806881049047746
MN97 47.5716833300 -95.7379555500 0.8302825048246002 -1.6709425434754785 -0.06745249212232908 -0.67128688232414868 0.73812199731887929
8WT0 47.5731527700 -117.7040250000 0.83030815139076064 -2.0543227790997185 -0.31364687278227299 -0.59730730200348792 0.73813929997475058
KTHM 47.5734977700 -115.2806561100 0.83031417277668007 -2.0120270129788183 -0.28810843191903684 -0.61003107148742652 0.73814336227934474
ID65 47.5810169400 -116.7718505500 0.8304454070501972 -2.0380532657442512 -0.30384225403497578 -0.60224044850835323 0.73823189232340991
04WA 47.5818361100 -117.4371525000 0.83045970426383076 -2.04966497529169 -0.31080979112701512 -0.5986624321661248 0.73824153639071355
MT79 47.5841552700 -108.7090408300 0.83050018124171132 -1.8973306891684494 -0.21635638128398177 -0.63886543001168383 0.73826883898325724
WN93 47.5845427700 -122.3262369400 0.83050694439256278 -2.1349955961777134 -0.36068254254787419 -0.5699653403824011 0.73827340075609837
MT19 47.5910472200 -114.0523316600 0.83062046846109416 -1.9905887070435697 -0.27487303536840063 -0.61586048658905457 0.73834996816256104
KFSE 47.5928300000 -95.7734880500 0.83065158384193283 -1.6715627025919435 -0.067841374300792442 -0.67097383282261314 0.73837095257080076
MT49 47.5936171300 -111.2700365000 0.83066532185207409 -1.9420284957392675 -0.24464243362652524 -0.62844628593450491 0.73838021734362413
76MN 47.5963511100 -96.0217061100 0.83071303880475778 -1.6758949250018564 -0.070742776083965495 -0.67062850591242684 0.73841239608338116
5U8 47.5964550000 -110.2659133300 0.83071485202731765 -1.9245032403272049 -0.23357907956694193 -0.63260267239269719 0.73841361882773948
MN05 47.5971752700 -94.8469363800 0.83072742311032099 -1.6553913252605916 -0.056977674045148967 -0.67192734184441616 0.73842209605502851
WA53 47.6028138800 -122.3246833300 0.83082583542005684 -2.1349684805679212 -0.36054118149031711 -0.56977614658902298 0.73848845571730526
3WA1 47.6036111100 -120.6700880500 0.83083974970845265 -2.1060903451439641 -0.34393382849972121 -0.57994005337152332 0.73849783757906773
WA54 47.6067647200 -122.3337375000 0.83089479058627635 -2.1351265056454567 -0.36060397910251302 -0.56967613667703321 0.73853494809397102
WA96 47.6079861100 -122.7738944400 0.83091610786322734 -2.1428086934739601 -0.36496113202351671 -0.56687588898322538 0.73854932035822163
9WA6 47.6081538800 -122.3317933300 0.83091903600211348 -2.135092573477738 -0.36057507188600718 -0.5696732422361519 0.73855129450468859
MT77 47.6083008300 -110.9055094400 0.83092160076344912 -1.9356662983296526 -0.24057167913250821 -0.62981322504840798 0.73855302365740061
WN92 47.6085077700 -117.1807572200 0.83092521254780327 -2.0451900334691175 -0.30797069264799964 -0.59974151673276677 0.7385554587009644
S09 47.6124372200 -114.6134627700 0.83099379438809573 -2.0003822924484402 -0.28077641494551131 -0.61288836008315484 0.7386016943420366
KSKA 47.6150555500 -117.6558055500 0.83103949286749956 -2.0534811909337178 -0.31289342347793014 -0.59709273504983673 0.73863250083851995
2MT6 47.6164888800 -112.6664722200 0.83106450919526709 -1.9664008968457252 -0.25977139716556519 -0.6220256729438074 0.7386493643221077
WA15 47.6165341600 -119.2428033300 0.83106529948035246 -2.0811795274165585 -0.32930045450088125 -0.58818155382575976 0.73864989704502626
MT3 47.6166666600 -108.8480555500 0.83106761204161128 -1.8997569537411874 -0.21777042945680619 -0.63794205593277054 0.73865145591575732
MT01 47.6166916600 -110.0925333300 0.83106804837392434 -1.921477188470097 -0.2315741138633986 -0.63306162571148505 0.73865175004186745
8WA9 47.6177250000 -122.3504027700 0.83108608355921687 -2.1354173694776906 -0.36069405895594897 -0.569451866288464 0.73866390720981334
1WA7 47.6177777700 -122.2000583300 0.83108700456946305 -2.1327933639876235 -0.3591982115600908 -0.57039579226159176 0.73866452803847515
KGEG 47.6190277700 -117.5352222200 0.83110882118511309 -2.0513766148021988 -0.31161243038815584 -0.59770451118657508 0.73867923385919287
WN16 47.6196055500 -122.3486500000 0.83111890534846533 -2.1353867778701603 -0.36066366576590514 -0.56944241817683583 0.73868603112365483
WA55 47.6196638800 -122.3601583300 0.83111992339901786 -2.1355876361200665 -0.36077763318647732 -0.56936932918621586 0.73868671733990321
1WT6 47.6215638800 -122.1877305500 0.83115308465480575 -2.1325782036371619 -0.35904947451767016 -0.57043175390934497 0.73870906924207547
64WA 47.6252305500 -122.1704000000 0.83121708011888984 -2.1322757284784806 -0.35885174538590703 -0.57050031422169079 0.73875220223457894
7U8 47.6264166600 -105.0795833300 0.83123778164368067 -1.8339847057322474 -0.1753382219817638 -0.65075423700495871 0.73876615443072902
0W0 47.6275980500 -122.3317936100 0.83125840078893098 -2.1350925783646599 -0.36044100720486105 -0.56946142703311053 0.73878005079086873
NA81 47.6283122200 -97.0864738800 0.8312708654068498 -1.6944786283574742 -0.083141776024272682 -0.66878925636013598 0.73878845122050063
W55 47.6289869400 -122.3387377700 0.83128264149237885 -2.1352137768204451 -0.36050044259008229 -0.56940260685119648 0.73879638751378351
WN71 47.6303769400 -122.1762341600 0.83130690156898157 -2.1323775537795688 -0.35887449730904974 -0.57040760429455173 0.73881273685835092
5U5 47.6338333300 -111.9811944400 0.83136722695471466 -1.9544405432939678 -0.25222964123908431 -0.62488069020478232 0.73885338944177392
WT32 47.6389260000 -119.1631730000 0.83145611081393211 -2.0797897159736087 -0.32834198039952311 -0.58838652692806459 0.73891328235243481
2ND5 47.6419916600 -100.8212416600 0.83150961667467893 -1.7596626229158734 -0.1264955764722186 -0.66177998726615717 0.73894933357231329
1WA1 47.6424527700 -122.0836861100 0.83151766456239273 -2.1307622855907682 -0.35786995149357032 -0.57085459317494092 0.73895475590124071
6ID1 47.6432416600 -116.7005444400 0.83153143329032886 -2.0368087393479621 -0.30273209265677697 -0.60190151904360323 0.73896403258118826
2WA4 47.6432944400 -122.5215083300 0.83153235447510798 -2.1384037248681591 -0.36221577554398099 -0.56809415877301073 0.73896465322439997
ND29 47.6465015000 -97.2830515000 0.83158832823141704 -1.6979095550622083 -0.085406112150675964 -0.66826738804220254 0.73900236406019615
05WA 47.6491277700 -117.4130777700 0.83163416528996337 -2.0492447919866614 -0.31015881621443053 -0.59802288687288707 0.73903324384000557
22MN 47.6495833000 -94.0277316100 0.83164211578830505 -1.6410935047760489 -0.047317619564070094 -0.67199924914692299 0.73903859982057885
07WA 47.6516388800 -117.4243222200 0.83167799242734308 -2.0494410446617373 -0.31026125559013479 -0.59793325553108279 0.7390627681121773
68S 47.6520602700 -118.1737730500 0.83168534707027808 -2.0625214292270413 -0.31805312118059709 -0.59381909176272341 0.73906772244860941
1ID1 47.6522222200 -116.7225000000 0.83168817363100167 -2.0371919361590813 -0.30291063022929293 -0.60168200677094974 0.73906962650495611
2S5 47.6560044400 -120.0564627700 0.8317541858230364 -2.0953805636344915 -0.33736481979559824 -0.58300543432145513 0.73911409262436278
D05 47.6560435800 -101.4368016100 0.8317548689449058 -1.7704061707867851 -0.13356206507931337 -0.66020515952829439 0.73911455276159232
8W5 47.6564319400 -122.7331791600 0.83176164710558875 -2.1420980777820886 -0.36422040928927196 -0.56660958543575057 0.73911911837638322
98WT 47.6568916600 -122.6750361100 0.83176967073322605 -2.1410832901224364 -0.36364203174965593 -0.56697390808030634 0.73912452286548203
WT22 47.6581000000 -122.2983805500 0.83179076024470955 -2.1345094104544935 -0.35989865374755059 -0.56933900260965142 0.73913872793823221
MN42 47.6585725000 -95.9461452700 0.83179900692542519 -1.6745761395582839 -0.069775187602721653 -0.66992324400277381 0.73914428249145314
8AN6 47.6591666600 -117.6816666600 0.83180937697370882 -2.0539325524514385 -0.31289862687584546 -0.59644769556371968 0.73915126716791801
D24 47.6597238800 -99.6609555500 0.83181910229736689 -1.7394118100312161 -0.11303058867462744 -0.6639802759266823 0.73915781752220822
WA32 47.6600000000 -122.2100000000 0.83182392150049744 -2.1329668788622702 -0.35900693750144352 -0.56987274121121512 0.73916106340245635
0MT7 47.6607777700 -115.4040555500 0.83183749614782077 -2.0141807395019353 -0.28893888731290107 -0.60839273959517881 0.73917020624904495
72ND 47.6610991600 -97.5920330500 0.83184310546150364 -1.7033023004376238 -0.088983770375029955 -0.66761044754381904 0.73917398421493807
WT78 47.6626166600 -122.2837611100 0.83186959083290268 -2.1342542530916959 -0.3597222488674634 -0.56938155362288423 0.73919182223812874
08MN 47.6693738800 -93.0544444400 0.83198752657018438 -1.6241064390921309 -0.035882442070421641 -0.67245109477340204 0.73927124622097662
S76 47.6721275000 -116.7860219400 0.83203558630553309 -2.0383006031593354 -0.30346177822635528 -0.60111656326308893 0.73930360916640403
ID71 47.6723805500 -116.7839861100 0.83204000286120527 -2.0382650712228245 -0.30343894781658642 -0.60112443060165432 0.73930658314517927
ID02 47.6723972200 -116.7837305500 0.83204029380759159 -2.0382606108593881 -0.30343616965152764 -0.60112559202216509 0.73930677905941777
WN91 47.6742661100 -122.0737333300 0.83207291209144907 -2.1305885768100414 -0.3575528535397815 -0.57056898530863542 0.73932874279946248
NA75 47.6763897200 -99.3903997200 0.83210997607797743 -1.7346897199872502 -0.10985888103847724 -0.66429446320290397 0.73935369912846138
ID07 47.6780952700 -117.0249200000 0.83213974354103482 -2.0424701608829623 -0.30593053280293209 -0.59977744131799371 0.73937374174699677
WA19 47.6820433300 -122.1484563800 0.83220865018710111 -2.1318927400596741 -0.35824326063686374 -0.57001721982108422 0.73942013450791955
KSFF 47.6829405500 -117.3224261100 0.83222430963021576 -2.0476626220472629 -0.3090120153451843 -0.59812527802536597 0.7394306770478124
ND22 47.6833347200 -101.6004422200 0.83223118919452843 -1.7732622382212571 -0.1353762996737414 -0.65947606621833066 0.73943530857799944
WA38 47.6841055500 -122.1413944400 0.83224464271600151 -2.1317694859550955 -0.35815884200799636 -0.57003883533322419 0.73944436579328421
81WA 47.6844222200 -122.1352111100 0.83225016965014387 -2.1316615664878582 -0.35809514775059631 -0.57007402358269121 0.73944808661171058
15ID 47.6855500000 -117.0380000000 0.83226985312438195 -2.0426984499491234 -0.30602371432412789 -0.59962189452283454 0.73946133765066535
06WA 47.6862847200 -117.1979838800 0.83228267640746234 -2.0454906954052388 -0.30769247660379245 -0.59875663085826125 0.73946997021156202
ND56 47.6890564400 -101.8793140800 0.83233105204740565 -1.7781294703694177 -0.13856930542786591 -0.65873708552545562 0.73950253532132482
20MT 47.6916666600 -104.5880555500 0.83237660898060706 -1.8254059276062289 -0.16953714915946122 -0.6514198332246578 0.73953320137532808
ID98 47.6925583300 -117.0406000000 0.83239217155794831 -2.0427438285096753 -0.30600980127271765 -0.59952744030267091 0.73954367676910016
ID03 47.6953555500 -116.7943000000 0.83244099225685098 -2.0384450825620135 -0.30341348954258363 -0.6008051260728885 0.73957653751868924
8S1 47.6954444400 -114.1852777700 0.83244254368002313 -1.9929090543907884 -0.27574967992841387 -0.61399276429769056 0.73957758173802024
8J7 47.6961655000 -99.1314860000 0.83245512855112747 -1.7301708230946635 -0.10681538624134164 -0.66453212462631239 0.73958605219524798
9WA9 47.6998161100 -122.7037627700 0.83251884371533369 -2.1415846649225374 -0.36362697134081179 -0.56632540495493389 0.73962893495058624
NA02 47.7049777700 -97.0548052700 0.83260893167720218 -1.6939259068434442 -0.082650622911496413 -0.66785344625724685 0.73968956248865669
KSDY 47.7068572200 -104.1925552700 0.83264173426782884 -1.8185031455276695 -0.16498845838368381 -0.652384475115938 0.73971163653675043
09WA 47.7094583300 -117.4066416600 0.83268713220153534 -2.049132460676141 -0.30973326849847199 -0.59736655574257003 0.73974218513311274
S88 47.7109355500 -121.3390563800 0.83271291455431173 -2.1177660450940317 -0.34996135231400377 -0.57470243113851383 0.73975953358509394
WA08 47.7134388800 -117.9199888800 0.83275660590507561 -2.0580920598711008 -0.31504886531020238 -0.59452211837983682 0.73978893153649261
3WA8 47.7159527700 -122.1806361100 0.83280048156260855 -2.1324543823005766 -0.35833021917484631 -0.56944544250549811 0.7398184520784975
ND75 47.7199977700 -100.2690200000 0.83287108013085176 -1.7500245367480447 -0.11993204702205965 -0.66197785536574238 0.7398659494141292
83Q 47.7209722200 -122.6420833300 0.83288808749174781 -2.1405081556137513 -0.36286977237314771 -0.56648651745877598 0.73987739108266304
4V4 47.7248875000 -97.5898111100 0.83295642201888531 -1.7032635202688422 -0.088849131848356092 -0.66679775933001795 0.73992336084371657
WN61 47.7251713800 -117.2802125000 0.83296137665956582 -2.0469258555636101 -0.30832136775371938 -0.59786823131996802 0.73992669377770726
L51 47.7263333300 -108.8750416600 0.83298165651280942 -1.9002279502129926 -0.21761309902524717 -0.63650046256153237 0.73994033562955819
MT69 47.7277250000 -115.4646138800 0.83300594573641062 -2.0152376817499449 -0.28921022055171636 -0.60730681601403247 0.73995667410418409
ID20 47.7329566600 -116.9999213800 0.83309725542875546 -2.0420338526555075 -0.30534726992437328 -0.59927979266250764 0.7400180908978603
WN54 47.7348991600 -117.0713138800 0.8331311584494755 -2.0432798868417379 -0.30608233770907345 -0.59887651392486274 0.74004089320236377
29MT 47.7388888800 -115.5027777700 0.83320079219970811 -2.0159037672858138 -0.28955259264118816 -0.60698390115946521 0.7400877244138041
ND83 47.7428400000 -99.3932540000 0.8332697522528496 -1.7347395365710241 -0.10975194998209946 -0.6634425558917757 0.74013409900295424
1MN3 47.7471500000 -93.6467083300 0.83334497594361046 -1.6344433940133005 -0.042767630241927694 -0.67104214969132858 0.74018468177957464
74ND 47.7477416600 -97.5016805500 0.83335530235866295 -1.7017253518252158 -0.087784840690541918 -0.66664096756898916 0.74019162525903925
ND84 47.7492500000 -99.2223888800 0.83338162785790248 -1.7317573776502089 -0.1077597025042796 -0.66368516630874475 0.74020932616248714
2S8 47.7533888800 -118.7439166600 0.8334538649412474 -2.0724723124307478 -0.32331723827696746 -0.5894779153589299 0.74025789474820525
S60 47.7548200000 -122.2592930500 0.83347884269723849 -2.1338272048831204 -0.3588436754250971 -0.56852845438927502 0.74027468763773741
ID27 47.7554591600 -116.8593611100 0.83348999814368552 -2.0395806131465153 -0.30374484198811808 -0.59976774997617077 0.74028218744890439
ID21 47.7562894400 -117.0238122200 0.83350448926339904 -2.0424508264745747 -0.30546017567591871 -0.59888391187402235 0.74029192969699797
80MN 47.7570138800 -90.3411944400 0.83351713312663223 -1.5767512931623948 -0.0040033584304031786 -0.67226426840573283 0.74030042992435341
32WA 47.7633125000 -120.1518166600 0.83362706478396409 -2.0970448029695761 -0.33763871006663171 -0.58124517469792614 0.74037432988652319
CYRI 47.7644444400 -69.5847222200 0.83364682086389907 -1.2144825118246581 0.23447120530918453 -0.62995987278453736 0.7403876096762747
ND27 47.7662500000 -99.9320500000 0.83367833383074141 -1.7441433007675995 -0.11593369413701232 -0.66208322719790091 0.74040879170020546
MT58 47.7666752700 -106.1880786100 0.83368575619245144 -1.8533315981110638 -0.1873899438780619 -0.64550169815874192 0.74041378067102259
ND08 47.7671361100 -100.3100611100 0.83369379936777632 -1.750740839246218 -0.12029720944745868 -0.66129268036307187 0.74041918687820241
8M6 47.7703166600 -98.1849138800 0.83374931043730061 -1.7136500229930807 -0.095686357350196788 -0.66525806774650009 0.74045649724696416
13WA 47.7705388800 -120.1335583300 0.83375318890796435 -2.0967261349951607 -0.33740658810764707 -0.58127197561675992 0.74045910397816406
3NA6 47.7705591600 -99.4617922200 0.83375354286073666 -1.7359357541734803 -0.11048661693183247 -0.66295751788179746 0.74045934187027762
38WT 47.7719134100 -118.1606444700 0.83377717898213188 -2.0622922922799298 -0.31718672190108166 -0.59252765409480468 0.74047522752793926
5NA0 47.7736111100 -101.2753819400 0.83380680943684282 -1.7675888660678023 -0.13140472469442588 -0.6590900879009336 0.74049514134714067
KCOE 47.7743055500 -116.8195833300 0.83381892970130045 -2.0388863599163813 -0.30321849777356441 -0.59976113975464385 0.74050328685844025
0WA7 47.7769444400 -117.0838888800 0.83386498702039846 -2.0434993619951762 -0.3059664327213768 -0.59832564953060163 0.74053423902041071
62ND 47.7791572200 -97.7595319400 0.83390360731702073 -1.7062257075615597 -0.090729253210668284 -0.66583692042176568 0.74056019202701795
WH0 47.7794444400 -109.0786111100 0.83390862025169821 -1.9037809073719667 -0.219648889105023 -0.63507478153186359 0.74056356065984308
69MT 47.7807333300 -104.5271166600 0.83393111562589428 -1.8243423433332182 -0.1685556437261177 -0.65048613978917569 0.74057867705615932
KFOZ 47.7839340200 -93.6509936900 0.83398697820472989 -1.634518187654934 -0.042787550830967476 -0.67056457501386713 0.74061621385867527
70S 47.7871866600 -117.3581827700 0.83404374748211207 -2.0482866934937793 -0.30876645928356855 -0.59673645461441127 0.74065435754858766
5H4 47.7912222200 -99.9317500000 0.83411418129127379 -1.7441380647798432 -0.11587455788262163 -0.66176590214215669 0.74070167921875574
4ND1 47.7927575000 -97.1536938800 0.83414097698221379 -1.6956518386806649 -0.083661946796240741 -0.66658460267612196 0.74071968121103648
S25 47.7929991600 -103.2493522200 0.83414519474488424 -1.8020411467903168 -0.15397197385643316 -0.6539287326599218 0.74072251475741069
MT84 47.7933677200 -114.3065906100 0.83415162733037529 -1.9950263628737335 -0.27652838194099261 -0.61225469216498674 0.74072683622443014
WA61 47.7983333300 -122.5297222200 0.83423829357424528 -2.1385470842930556 -0.36122063297721929 -0.56635426595371963 0.74078505637435776
0WA6 47.8037077700 -122.3342980500 0.83433209524769625 -2.1351362890885786 -0.35924964996614683 -0.56752430395740361 0.74084806365196465
ND05 47.8039694400 -103.2691500000 0.83433666225074998 -1.8023866832359021 -0.1541653657222892 -0.65373744075739504 0.74085113117527479
8W3 47.8093858300 -119.6369294400 0.83443119608982197 -2.0880583257041359 -0.33210728724742178 -0.58373818675803679 0.74091462333901725
ND02 47.8111038800 -97.9600952700 0.83446118171903583 -1.7097261980288236 -0.093002251712348508 -0.66510620251757857 0.74093476133130565
WA04 47.8133333300 -122.0433333300 0.83450009296204442 -2.1300579967174351 -0.35629693666338103 -0.56923584608053501 0.74096089266658871
42WA 47.8171791600 -118.8013983300 0.83456721535801648 -2.0734755568317929 -0.32351120238393061 -0.58843067469404797 0.74100596692011256
12D 47.8181555500 -92.2860666600 0.83458425657829993 -1.6106957169319664 -0.026784766417235394 -0.67095139497297085 0.74101740996537901
ND64 47.8182222200 -99.2158591100 0.83458542018931237 -1.7316434116643109 -0.10754127935932935 -0.66281740575872361 0.74101819131316493
27W 47.8194136100 -120.7198941600 0.83460621386748757 -2.1069596257510743 -0.34301447078051095 -0.57724554556721297 0.74103215379494614
KCQM 47.8222816900 -92.6895250000 0.83465627130669817 -1.6177373933595971 -0.031506181800011829 -0.67069284518569017 0.74106576491233789
0G5 47.8228333300 -90.4073055500 0.834665899240984 -1.5779051497040431 -0.0047730034451398404 -0.67140834763335566 0.74107222938547612
KELO 47.8240130800 -91.8293205800 0.83468648976283433 -1.602723993990389 -0.021432914947392117 -0.67106787316087613 0.74108605422595564
67WA 47.8265000000 -117.2668916600 0.83472989470506809 -2.046693363046479 -0.30758237318716353 -0.59677579533650815 0.74111519604244425
D81 47.8265152700 -96.2597791600 0.83473016121684485 -1.6800500835846215 -0.073204698437619536 -0.66737476211344815 0.74111537497253133
17WT 47.8283108000 -118.1385863300 0.83476149912716313 -2.061907305110064 -0.31661469251462027 -0.59200671622600842 0.74113641418241671
KCII 47.8283477700 -112.1683358300 0.83476214437538765 -1.9577067767162266 -0.25332136300109909 -0.62172699837948242 0.74113684737253793
73MN 47.8309277700 -92.0610583300 0.83480717387008907 -1.6067685807290524 -0.024143707717336295 -0.67088631289314404 0.74116707735186271
63WA 47.8333333300 -117.2736111100 0.83484915881244337 -2.046810639572902 -0.30761185353582748 -0.5966611526405099 0.74119526205578956
WA21 47.8338888800 -117.2636111100 0.83485885498910284 -2.0466361066477026 -0.30750441967264558 -0.59670844355003028 0.74120177096246187
KCKC 47.8384316600 -90.3845780500 0.8349381414572965 -1.5775084799982959 -0.0045053213834986665 -0.6712084166371699 0.74125499223590718
WN00 47.8400913800 -122.8596083300 0.83496710903595772 -2.1443046830691519 -0.36418243375323739 -0.56381146317186825 0.74127443564550766
KCKN 47.8408341600 -96.6222100000 0.83498007299257571 -1.6863756950533901 -0.077403397512522426 -0.66671435024812264 0.74128313701765947
WN14 47.8415583300 -117.4468875000 0.83499271214341986 -2.0498348830943716 -0.30936584647966359 -0.59563370183574738 0.74129162026112583
S77 47.8415583300 -116.2519944400 0.83499271214341986 -2.0289800649881418 -0.29687764158415836 -0.60195547979735409 0.74129162026112583
MY38 47.8432502700 -92.3507163800 0.83502224206716602 -1.6118240674064588 -0.027528502871599379 -0.67059639916166103 0.74131143992323667
79S 47.8441888800 -110.6368611100 0.83503862390205819 -1.9309775004411682 -0.23654231318610733 -0.62808341955439884 0.74132243467564007
16WA 47.8447222200 -117.6936111100 0.83504793244109077 -2.0541410224312782 -0.31190882757292404 -0.59425976511648204 0.74132868206065483
BB0 47.8455555500 -109.1869444400 0.83506247679334644 -1.9056716806701164 -0.22056829723391716 -0.63385088051205807 0.74133844331008425
5U1 47.8471944400 -111.6982777700 0.83509108081992445 -1.9495027158936895 -0.24812206301484693 -0.6235577690644355 0.74135764006627758
BW8 47.8477777700 -109.0994444400 0.83510126184905009 -1.9041445175746212 -0.21959063837997642 -0.63415981445752412 0.74136447261996108
0S1 47.8493651600 -113.4174193800 0.83512896703106332 -1.9795073972962258 -0.26670606380274137 -0.61580762088084051 0.74138306535550635
73WA 47.8509911100 -118.3302655500 0.83515734521203622 -2.0652527386067185 -0.31845418869269393 -0.59068590829529588 0.7414021091455294
39WA 47.8519444400 -117.7819444400 0.83517398395939413 -2.0556827298790288 -0.31278107301720659 -0.59369550825589124 0.74141327465792239
1MN6 47.8526500000 -92.6790166600 0.83518629830446445 -1.6175539882276782 -0.031364809343445078 -0.67030616253793096 0.74142153812694311
MY76 47.8560944400 -92.3916750000 0.83524641512335196 -1.6125389301825321 -0.028000944639576652 -0.67041049457573143 0.74146187755137793
7WA4 47.8575000000 -117.7797222200 0.83527094677318625 -2.0556439448233252 -0.31272453899619768 -0.59364403228835716 0.7414783379425427
5U6 47.8625277700 -104.0714166600 0.83535869791371931 -1.81638887793188 -0.16311953445010779 -0.65077997636183704 0.74153721406768713
S10 47.8660102700 -119.9427016600 0.83541947900491986 -2.0933950577042681 -0.33485215147418029 -0.58132273244459065 0.74157799144544967
W16 47.8713636100 -121.9952438800 0.83551291241389869 -2.1292186774794621 -0.35542122802211012 -0.56889794156250373 0.74164066956795283
4MN9 47.8775444400 -95.0291777700 0.83562078824790476 -1.6585720375495028 -0.058797124378716446 -0.66813522743762455 0.74171302807869532
LC0 47.8852777700 -109.0227777700 0.83575576031854804 -1.9028064317565814 -0.21858367977446871 -0.63399421841483683 0.74180354943395399
43Y 47.8879937700 -94.2581291600 0.83580316346103212 -1.645114700612077 -0.049790706263696083 -0.66873104976170383 0.74183533796548939
WT21 47.8945361100 -117.4398083300 0.83591734883481705 -2.0497113282695634 -0.3089762631716918 -0.59506335444521263 0.7419119037950993
51MY 47.8951993600 -92.2783286300 0.83592892473108094 -1.6105606628308484 -0.026654515675692006 -0.66995876511615093 0.74191966535342391
96WA 47.8980555500 -122.1555555500 0.83597877465064352 -2.1320166439503327 -0.35682767016842376 -0.56760869324565544 0.74195308824354522
0MN7 47.8991150000 -91.8729741600 0.83599726554140374 -1.6034858926916717 -0.021912426663482948 -0.67007989380432986 0.74196548536767903
91WT 47.8995000000 -119.8960000000 0.83600398505902396 -2.0925799599711215 -0.33416210166296267 -0.58121959980753468 0.7419699903714172
ND26 47.8996500000 -103.6628680500 0.83600660305290186 -1.8092583595329339 -0.15836150973645174 -0.65145956208094846 0.7419717455586099
MY59 47.9016388800 -96.6122850000 0.83604131555732897 -1.6862024711251298 -0.077197275515034774 -0.66594592477443892 0.74199501745589447
S43 47.9048680200 -122.1027436100 0.83609767468233687 -2.131094901712967 -0.35625744460630931 -0.56786262183223268 0.74203279973893688
2L1 47.9067138800 -97.6409722200 0.83612989101686763 -1.704156450087317 -0.089131831383961788 -0.66438752998138784 0.74205439601108181
KPAE 47.9073180500 -122.2820938800 0.83614043577260944 -2.1342251544388078 -0.3580163028186974 -0.56671783963792743 0.74206146453791211
MT08 47.9083333300 -108.5002777700 0.83615815575143904 -1.8936870864149107 -0.21269832525467633 -0.63567804469434963 0.74207334268751657
6MY8 47.9099818800 -91.8831306900 0.83618692837682274 -1.6036631575807492 -0.02202658326490553 -0.66993533964349328 0.74209262920907082
89ND 47.9110777700 -101.2494597200 0.83620605526556246 -1.7671364379793761 -0.130759556506444 -0.657405080445018 0.74210544977605275
3W7 47.9220555500 -119.0830000000 0.83639765367112218 -2.0783904331524075 -0.32573950397194401 -0.58564722370826072 0.74223386133678815
WA17 47.9260638800 -122.8531222200 0.83646761222712862 -2.1441914790940055 -0.36351479572240941 -0.56291766175904334 0.74228074161372815
