#airframe_info, log_version="1.03", log_content_version="1.01", Product="TXi", airframe_name="Piper PA-32-300", unit_software_part_number="006-B2014-2H", unit_software_version="3.50", system_software_part_number="006-B2014-2H", system_id="71D005BA55FCE", tail_number="N898CP", unit="GDU1", unit_cycle="1058", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,     G,      G,   deg,   deg, volts, volts,  amps,  amps,     volts,     volts,     amps,     amps,   gals,   gals,   gals,      lbs,      lbs,      lbs,     gals,     gals,       lbs,       lbs,      gph,      psi,   deg F,     psi,     Hg,    rpm,       %,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  deg F/min,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,    deg F,    deg F,   deg F,   deg F,   deg F,   deg F,   deg F,     psi,         %,     rpm,       %,       rpm,      %,   deg C,      gph,      psi,   deg F,     psi,     Hg,    rpm,       %,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  deg F/min,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,     psi,         %,     rpm,       %,       rpm,      %,   deg C,  ft wgs,  kt, enum,    deg,    MHz,    MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,    deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt,       ft, bool,   bool,       bool,     bool,        bool,     bool,    bool,         ft lbs,          #,            s,         Hg,         Hg,         deg,        bool,        bool,     gals,         lbs,         ft lbs,       bool,     bool,        bool,     bool,    bool,   deg C,     G,            bool,            bool,         bool,         bool,            bool,            bool, crc16
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll, LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2, bus1volts, bus2volts, alt1amps, alt2amps,  FQtyL,  FQtyC,  FQtyR, FQtyLlbs, FQtyClbs, FQtyRlbs, FQtyAux1, FQtyAux2, FQtyA1lbs, FQtyA2lbs, E1 FFlow, E1 FPres, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 %Pwr, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 CHT CLD, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6, E1 CarbT, E2 CarbT, E1 TIT1, E2 TIT1,  E1 IAT,  E1 CDT, E1 PEGT, E1 Torq, E1 Torq %,   E1 NP, E1 NP %, E1 NG RPM,  E1 NG,  E1 ITT, E2 FFlow, E2 FPres, E2 OilT, E2 OilP, E2 MAP, E2 RPM, E2 %Pwr, E2 CHT1, E2 CHT2, E2 CHT3, E2 CHT4, E2 CHT5, E2 CHT6, E2 CHT CLD, E2 EGT1, E2 EGT2, E2 EGT3, E2 EGT4, E2 EGT5, E2 EGT6,  E2 IAT,  E2 CDT, E2 PEGT, E2 Torq, E2 Torq %,   E2 NP, E2 NP %, E2 NG RPM,  E2 NG,  E2 ITT,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PitchC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas, AltPress,  WoW, OnGrnd, E1 InrtSep, E1 Bleed, E1 Ignition, E1 Start, E1 Beta, E1 Torq ft lbs,     LogIdx,      SysTime, Vac1 Press, Vac2 Press, Rudder Trim, Fuel Slct L, Fuel Slct R, FQtyAuxC, FQtyAuxClbs, E2 Torq ft lbs, E2 InrtSep, E2 Bleed, E2 Ignition, E2 Start, E2 Beta, EIS OAT, LonAc, E1 Prop Feather, E2 Prop Feather, E1 Cndtn Lvr, E2 Cndtn Lvr, E1 SRL Computer, E2 SRL Computer, LogCheck
2023-08-12, 12:53:20,  +00:00,   KMLB,   28.2955859,  -81.4427975,   -14.0, 29.92,    73.7,  30.2,   0.00,   6.28,  -16.00,   3.99,  -1.37,  0.01,  -0.00,  69.6,  70.2,      ,      ,      ,      ,      12.5,          ,      8.7,         ,  18.10,       ,   0.00,   108.60,         ,     0.00,    14.00,    17.00,     84.00,    102.00,     3.95,    24.59,  173.33,   60.37,  13.38, 1017.5,        ,  278.18,  275.68,  293.85,  296.34,  302.78,  284.59,          0, 1184.62, 1093.35, 1149.09, 1123.69, 1099.06, 1204.32,         ,         ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,         ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,          0,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,   -21.2,   0, GPS1,   94.8, 110.75,       ,  2.500,       ,       ,      ,   43.8,  111.7,   -6.6,       ,      ,       ,      ,       ,   0.0, 3DDiff, 3704,      ,     13,  19.5,     23,    -14.0,     ,      1,           ,         ,            ,         ,        ,               ,        673,        683.3,           ,           ,            ,            ,            ,         ,            ,               ,           ,         ,            ,         ,        ,        ,  0.06,                ,                ,             ,             ,                ,                , C58D
2023-08-12, 12:53:21,  +00:00,   KMLB,   28.2955993,  -81.4427669,   -14.0, 29.92,    73.7,  30.2,   0.00,   6.40,  -16.00,   3.97,  -1.35,  0.04,   0.00,  68.8,  69.3,      ,      ,      ,      ,      12.4,          ,      8.7,         ,  18.10,       ,   0.00,   108.60,         ,     0.00,    14.00,    17.00,     84.00,    102.00,     3.95,    24.58,  173.39,   60.57,  13.35, 1021.1,        ,  278.22,  275.65,  293.85,  296.36,  302.80,  284.55,          0, 1184.61, 1094.26, 1145.89, 1122.28, 1098.22, 1205.96,         ,         ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,         ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,          0,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,   -21.2,   0, GPS1,   94.8, 110.75,       ,  2.500,       ,       ,      ,   43.8,  111.7,   -6.6,       ,      ,       ,      ,       ,  -3.9, 3DDiff, 3704,      ,     13,  19.5,     24,    -14.0,     ,      1,           ,         ,            ,         ,        ,               ,        674,        684.3,           ,           ,            ,            ,            ,         ,            ,               ,           ,         ,            ,         ,        ,        ,  0.04,                ,                ,             ,             ,                ,                , 1EED
2023-08-12, 12:53:22,  +00:00,   KMLB,   28.2956165,  -81.4427364,   -14.0, 29.92,    73.8,  30.2,   0.00,   6.32,  -16.00,   4.86,  -1.45,  0.02,  -0.04,  68.0,  68.4,      ,      ,      ,      ,      12.5,          ,      8.7,         ,  18.00,       ,   0.00,   108.00,         ,     0.00,    13.80,    17.00,     82.80,    102.00,     3.97,    24.61,  173.50,   60.45,  13.25, 1022.9,        ,  278.15,  275.60,  293.85,  296.40,  302.77,  284.48,          0, 1180.26, 1094.02, 1142.77, 1117.48, 1096.44, 1207.63,         ,         ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,         ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,          0,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,   -21.1,   0, GPS1,   94.8, 110.75,       ,  2.500,       ,       ,      ,   43.8,  111.7,   -6.6,       ,      ,       ,      ,       ,  -3.9, 3DDiff, 3704,      ,     13,  19.5,     24,    -14.0,     ,      1,           ,         ,            ,         ,        ,               ,        675,        685.3,           ,           ,            ,            ,            ,         ,            ,               ,           ,         ,            ,         ,        ,        ,  0.04,                ,                ,             ,             ,                ,                , 7DBC
2023-08-12, 12:53:23,  +00:00,   KMLB,   28.2956298,  -81.4427062,   -14.0, 29.92,    74.0,  30.2,   0.00,   5.91,  -16.00,   5.13,  -1.42,  0.02,   0.02,  66.8,  67.9,      ,      ,      ,      ,      12.5,          ,      8.7,         ,  17.80,       ,   0.00,   106.80,         ,     0.00,    13.80,    17.00,     82.80,    102.00,     3.95,    24.62,  173.55,   60.33,  13.48, 1005.3,        ,  278.28,  275.68,  293.78,  296.38,  302.82,  284.48,          0, 1180.77, 1091.32, 1141.51, 1118.56, 1096.37, 1208.46,         ,         ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,         ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,          0,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,   -20.9,   0, GPS1,   94.8, 110.75,       ,  2.500,       ,       ,      ,   43.8,  111.7,   -6.6,       ,      ,       ,      ,       ,   7.9, 3DDiff, 3704,      ,     13,  19.5,     24,    -14.0,     ,      1,           ,         ,            ,         ,        ,               ,        676,        686.3,           ,           ,            ,            ,            ,         ,            ,               ,           ,         ,            ,         ,        ,        ,  0.07,                ,                ,             ,             ,                ,                , EB18
2023-08-12, 12:53:24,  +00:00,   KMLB,   28.2956392,  -81.4426914,   -14.0, 29.92,    74.5,  30.2,   0.00,   5.40,  -14.24,   5.00,  -1.31,  0.02,   0.01,  65.9,  66.6,      ,      ,      ,      ,      12.4,          ,      8.6,         ,  17.80,       ,   0.00,   106.80,         ,     0.00,    13.80,    17.00,     82.80,    102.00,     3.95,    24.61,  173.68,   60.36,  13.44, 1008.2,        ,  278.41,  275.83,  293.92,  296.53,  302.96,  284.53,         -3, 1183.83, 1091.10, 1141.95, 1113.05, 1096.15, 1205.00,         ,         ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,         ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,          0,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,   -20.4,   0, GPS1,   94.8, 110.75,       ,  2.500,       ,       ,      ,   43.8,  111.7,   -6.6,       ,      ,       ,      ,       ,   7.9, 3DDiff, 3704,      ,     14,  19.5,     24,    -14.0,     ,      1,           ,         ,            ,         ,        ,               ,        677,        687.3,           ,           ,            ,            ,            ,         ,            ,               ,           ,         ,            ,         ,        ,        ,  0.07,                ,                ,             ,             ,                ,                , 7888
2023-08-12, 12:53:25,  +00:00,   KMLB,   28.2956524,  -81.4426612,   -14.0, 29.92,    73.2,  30.2,   0.00,   4.88,   -7.66,   4.97,  -1.51,  0.03,  -0.02,  65.4,  65.8,      ,      ,      ,      ,      12.5,          ,      8.6,         ,  17.80,       ,   0.00,   106.80,         ,     0.00,    13.80,    16.90,     82.80,    101.40,     3.99,    24.64,  173.74,   60.30,  13.45, 1013.1,        ,  278.30,  275.73,  293.95,  296.60,  302.94,  284.51,         -3, 1177.56, 1089.00, 1140.55, 1113.63, 1097.05, 1198.40,         ,         ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,         ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,          0,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,   -21.7,   0, GPS1,   94.8, 110.75,       ,  2.500,       ,       ,      ,   43.8,  111.7,   -6.6,       ,      ,       ,      ,       ,   7.9, 3DDiff, 3704,      ,     13,  20.0,     24,    -14.0,     ,      1,           ,         ,            ,         ,        ,               ,        678,        688.3,           ,           ,            ,            ,            ,         ,            ,               ,           ,         ,            ,         ,        ,        ,  0.07,                ,                ,             ,             ,                ,                , 772D
2023-08-12, 12:53:26,  +00:00,   KMLB,   28.2956657,  -81.4426463,   -14.0, 29.92,    72.5,  30.2,   0.00,   4.45,   -3.35,   5.13,  -1.96,  0.03,   0.09,  66.0,  65.0,      ,      ,      ,      ,      12.5,          ,      8.7,         ,  17.80,       ,   0.00,   106.80,         ,     0.00,    13.80,    16.90,     82.80,    101.40,     4.00,    24.63,  173.73,   60.43,  13.28, 1018.6,        ,  278.26,  275.63,  293.96,  296.61,  302.91,  284.41,         -3, 1177.55, 1088.76, 1140.66, 1115.00, 1099.16, 1195.35,         ,         ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,         ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,          0,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,   -22.5,   0, GPS1,   94.8, 110.75,       ,  2.500,       ,       ,      ,   43.8,  111.7,   -6.6,       ,      ,       ,      ,       ,   3.9, 3DDiff, 3704,      ,     13,  19.5,     24,    -14.0,     ,      1,           ,         ,            ,         ,        ,               ,        679,        689.3,           ,           ,            ,            ,            ,         ,            ,               ,           ,         ,            ,         ,        ,        ,  0.08,                ,                ,             ,             ,                ,                , CF96
2023-08-12, 12:53:27,  +00:00,   KMLB,   28.2956751,  -81.4426312,   -14.0, 29.92,    72.5,  30.2,   0.00,   4.20,   -1.27,   4.87,  -1.63,  0.03,  -0.02,  65.8,  66.0,      ,      ,      ,      ,      12.4,          ,      8.6,         ,  17.70,       ,   0.00,   106.20,         ,     0.00,    13.70,    17.00,     82.20,    102.00,     4.00,    24.61,  173.78,   60.32,  13.32, 1010.5,        ,  278.38,  275.71,  293.95,  296.59,  302.96,  284.39,         -2, 1175.57, 1091.62, 1137.02, 1116.99, 1100.10, 1190.49,         ,         ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,         ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,          0,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,   -22.5,   0, GPS1,   94.8, 110.75,       ,  2.500,       ,       ,      ,   43.8,  111.7,   -6.6,       ,      ,       ,      ,       ,   3.9, 3DDiff, 3704,      ,     13,  19.5,     24,    -14.0,     ,      1,           ,         ,            ,         ,        ,               ,        680,        690.3,           ,           ,            ,            ,            ,         ,            ,               ,           ,         ,            ,         ,        ,        ,  0.08,                ,                ,             ,             ,                ,                , 4318
2023-08-12, 12:53:28,  +00:00,   KMLB,   28.2956864,  -81.4426085,   -14.0, 29.92,    72.5,  30.5,   0.00,   4.00,   -0.50,   4.92,  -1.36,  0.04,  -0.11,  65.8,  65.9,      ,      ,      ,      ,      12.5,          ,      8.7,         ,  17.70,       ,   0.00,   106.20,         ,     0.00,    13.70,    17.00,     82.20,    102.00,     3.98,    24.58,  174.01,   60.37,  13.32, 1017.0,        ,  278.43,  275.71,  294.12,  296.74,  303.07,  284.50,         -2, 1176.02, 1093.58, 1135.34, 1116.88, 1100.62, 1187.36,         ,         ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,         ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,          0,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,   -22.5,   0, GPS1,   94.8, 110.75,       ,  2.500,       ,       ,      ,   43.8,  111.7,   -6.6,       ,      ,       ,      ,       ,   3.9, 3DDiff, 3704,      ,     13,  19.5,     24,    -14.0,     ,      1,           ,         ,            ,         ,        ,               ,        681,        691.3,           ,           ,            ,            ,            ,         ,            ,               ,           ,         ,            ,         ,        ,        ,  0.09,                ,                ,             ,             ,                ,                , 37C4
2023-08-12, 12:53:29,  +00:00,   KMLB,   28.2956940,  -81.4425934,   -14.0, 29.92,    72.4,  30.5,   0.00,   3.93,   -0.87,   4.81,  -1.52,  0.04,   0.04,  66.8,  65.9,      ,      ,      ,      ,      12.5,          ,      8.7,         ,  17.70,       ,   0.00,   106.20,         ,     0.00,    13.80,    17.00,     82.80,    102.00,     3.97,    24.63,  174.10,   60.35,  13.31, 1013.5,        ,  278.43,  275.74,  294.16,  296.80,  303.08,  284.46,         -2, 1178.20, 1097.28, 1131.67, 1117.38, 1101.51, 1186.16,         ,         ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,         ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,          0,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,   -22.5,   0, GPS1,   94.8, 110.75,       ,  2.500,       ,       ,      ,   43.8,  111.7,   -6.6,       ,      ,       ,      ,       ,   3.9, 3DDiff, 3704,      ,     13,  19.5,     24,    -14.0,     ,      1,           ,         ,            ,         ,        ,               ,        682,        692.3,           ,           ,            ,            ,            ,         ,            ,               ,           ,         ,            ,         ,        ,        ,  0.07,                ,                ,             ,             ,                ,                , E94F
2023-08-12, 12:53:30,  +00:00,   KMLB,   28.2957034,  -81.4425782,   -14.0, 29.92,    72.1,  30.5,   0.00,   3.85,   -5.81,   4.67,  -1.52,  0.01,   0.01,  67.2,  66.9,      ,      ,      ,      ,      12.5,          ,      8.6,         ,  17.60,       ,   0.00,   105.60,         ,     0.00,    13.80,    17.00,     82.80,    102.00,     3.98,    24.63,  174.18,   60.40,  13.27, 1021.2,        ,  278.32,  275.77,  294.24,  296.83,  303.05,  284.40,         -1, 1176.05, 1100.32, 1129.69, 1120.00, 1100.47, 1183.24,         ,         ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,         ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,          0,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,   -22.8,   0, GPS1,   94.8, 110.75,       ,  2.500,       ,       ,      ,   43.8,  111.7,   -6.6,       ,      ,       ,      ,       ,   3.9, 3DDiff, 3704,      ,     14,  19.5,     24,    -14.0,     ,      1,           ,         ,            ,         ,        ,               ,        683,        693.3,           ,           ,            ,            ,            ,         ,            ,               ,           ,         ,            ,         ,        ,        ,  0.08,                ,                ,             ,             ,                ,                , A7CB
